order_id,order_date,region,segment,category,product,units,unit_price,discount,revenue,cost,profit
15783,2024-08-11,South,Home Office,Technology,Keyboard,1,26.93,0.03,26.11,19.28,6.83
15784,2024-08-11,East,Small Business,Office Supplies,Calendar,2,9.55,0.022,18.67,13.08,5.6
15785,2024-08-11,South,Consumer,Furniture,Desk,2,319.71,0.069,595.3,388.82,206.48
15786,2024-08-11,North,Small Business,Office Supplies,Paper,1,4.72,0.023,4.61,3.46,1.15
15787,2024-08-11,South,Corporate,Technology,Laptop,1,954.81,0.003,952.14,697.17,254.97
15788,2024-08-11,South,Small Business,Office Supplies,Calendar,1,8.94,0.003,8.91,5.82,3.1
15789,2024-08-11,North,Consumer,Furniture,Desk,1,344.43,0.018,338.24,218.05,120.19
15790,2024-08-12,West,Home Office,Furniture,Chair,1,122.93,0.008,121.91,78.78,43.13
15791,2024-08-12,North,Small Business,Office Supplies,Paper,1,4.63,0.025,4.51,3.44,1.07
15792,2024-08-12,North,Small Business,Furniture,Chair,1,134.95,0.0,134.95,82.31,52.64
15793,2024-08-12,South,Consumer,Furniture,Desk,3,325.12,0.0,975.35,661.81,313.55
15794,2024-08-12,West,Consumer,Furniture,Chair,1,129.79,0.0,129.79,98.14,31.65
15795,2024-08-12,North,Home Office,Office Supplies,Binder,1,6.76,0.01,6.69,4.11,2.58
15796,2024-08-12,South,Corporate,Furniture,Table,1,248.55,0.016,244.61,163.97,80.64
15797,2024-08-12,South,Home Office,Furniture,Table,4,228.24,0.002,911.05,612.94,298.1
15798,2024-08-12,South,Consumer,Furniture,Desk,2,284.36,0.044,543.67,416.8,126.87
15799,2024-08-12,East,Small Business,Furniture,Desk,2,276.55,0.049,526.19,331.89,194.29
15800,2024-08-12,North,Corporate,Office Supplies,Paper,2,5.3,0.03,10.28,6.52,3.76
15801,2024-08-12,West,Home Office,Furniture,Chair,3,116.03,0.027,338.84,222.63,116.2
15802,2024-08-12,South,Home Office,Office Supplies,Calendar,3,8.65,0.026,25.25,18.66,6.59
15803,2024-08-12,East,Consumer,Office Supplies,Calendar,3,10.45,0.053,29.68,22.77,6.91
15804,2024-08-12,South,Corporate,Technology,Monitor,1,207.14,0.01,205.07,125.02,80.05
15805,2024-08-12,South,Small Business,Technology,Headphones,3,73.74,0.043,211.64,159.2,52.44
15806,2024-08-12,North,Corporate,Office Supplies,Paper,1,4.94,0.025,4.82,3.87,0.96
15807,2024-08-12,West,Corporate,Furniture,Chair,4,103.27,0.0,413.09,254.28,158.81
15808,2024-08-12,East,Small Business,Technology,Mouse,1,21.48,0.007,21.34,13.62,7.72
15809,2024-08-12,West,Small Business,Furniture,Table,1,237.36,0.0,237.36,170.2,67.15
15810,2024-08-12,East,Corporate,Furniture,Desk,1,332.66,0.0,332.66,258.45,74.21
15811,2024-08-12,East,Home Office,Technology,Headphones,1,81.67,0.024,79.74,59.56,20.18
15812,2024-08-12,West,Home Office,Office Supplies,Calendar,3,10.15,0.026,29.67,18.95,10.72
15813,2024-08-12,East,Consumer,Furniture,Chair,2,131.53,0.034,254.1,167.86,86.24
15814,2024-08-12,West,Home Office,Technology,Monitor,1,200.48,0.0,200.48,125.66,74.83
15815,2024-08-12,West,Home Office,Furniture,Chair,1,111.53,0.012,110.25,82.68,27.57
15816,2024-08-12,South,Consumer,Office Supplies,Paper,1,4.38,0.021,4.28,3.24,1.04
15817,2024-08-12,North,Corporate,Office Supplies,Paper,2,4.96,0.032,9.61,7.66,1.95
15818,2024-08-12,South,Corporate,Technology,Keyboard,1,26.71,0.006,26.54,20.29,6.25
15819,2024-08-12,East,Corporate,Office Supplies,Paper,1,5.18,0.011,5.13,3.19,1.94
15820,2024-08-12,East,Home Office,Office Supplies,Calendar,1,9.2,0.026,8.96,7.01,1.95
15821,2024-08-13,North,Corporate,Technology,Mouse,1,22.82,0.014,22.49,16.28,6.22
15822,2024-08-13,East,Corporate,Technology,Mouse,1,18.98,0.0,18.98,12.2,6.78
15823,2024-08-13,South,Consumer,Technology,Mouse,1,21.57,0.0,21.57,13.84,7.73
15824,2024-08-13,East,Consumer,Technology,Mouse,4,20.92,0.035,80.76,62.04,18.72
15825,2024-08-13,East,Home Office,Furniture,Chair,2,102.79,0.013,202.85,135.19,67.66
15826,2024-08-13,North,Corporate,Furniture,Bookcase,1,132.04,0.012,130.51,101.55,28.95
15827,2024-08-13,East,Consumer,Technology,Monitor,1,212.89,0.021,208.34,164.44,43.9
15828,2024-08-13,East,Corporate,Office Supplies,Binder,1,6.64,0.021,6.5,4.96,1.54
15829,2024-08-13,South,Corporate,Technology,Keyboard,1,29.82,0.0,29.82,23.06,6.76
15830,2024-08-13,South,Small Business,Technology,Headphones,1,88.75,0.015,87.44,53.72,33.73
15831,2024-08-13,West,Corporate,Technology,Headphones,1,80.2,0.031,77.7,50.24,27.46
15832,2024-08-13,North,Home Office,Office Supplies,Calendar,1,11.27,0.028,10.96,8.3,2.65
15833,2024-08-13,South,Consumer,Technology,Keyboard,1,29.88,0.001,29.85,21.56,8.29
15834,2024-08-13,East,Consumer,Technology,Headphones,1,84.87,0.034,82.03,67.24,14.79
15835,2024-08-13,North,Small Business,Furniture,Cabinet,3,187.61,0.009,557.71,375.3,182.41
15836,2024-08-13,West,Home Office,Office Supplies,Calendar,3,8.82,0.0,26.46,18.46,8.0
15837,2024-08-13,South,Consumer,Technology,Mouse,1,18.8,0.014,18.54,14.92,3.62
15838,2024-08-13,South,Small Business,Furniture,Desk,1,303.26,0.006,301.39,222.65,78.74
15839,2024-08-13,North,Small Business,Furniture,Bookcase,2,129.16,0.036,248.89,175.33,73.56
15840,2024-08-13,East,Home Office,Technology,Laptop,1,927.59,0.023,905.92,566.26,339.66
15841,2024-08-13,North,Small Business,Technology,Headphones,1,85.96,0.017,84.54,52.67,31.87
15842,2024-08-13,East,Consumer,Office Supplies,Binder,1,5.93,0.0,5.93,4.04,1.89
15843,2024-08-13,West,Home Office,Office Supplies,Paper,4,4.8,0.014,18.95,13.63,5.32
15844,2024-08-13,South,Corporate,Furniture,Table,1,258.53,0.0,258.53,180.48,78.05
15845,2024-08-13,North,Corporate,Technology,Monitor,1,218.21,0.054,206.45,150.28,56.17
15846,2024-08-13,East,Corporate,Office Supplies,Stapler,5,7.33,0.018,36.0,24.82,11.18
15847,2024-08-13,South,Small Business,Furniture,Table,1,245.27,0.022,239.97,176.54,63.43
15848,2024-08-13,East,Corporate,Office Supplies,Calendar,1,8.67,0.0,8.67,5.62,3.05
15849,2024-08-13,West,Home Office,Furniture,Chair,1,111.28,0.026,108.36,87.78,20.58
15850,2024-08-13,South,Consumer,Office Supplies,Stapler,2,8.87,0.032,17.19,13.31,3.87
15851,2024-08-13,North,Small Business,Technology,Laptop,1,884.95,0.0,884.95,586.04,298.91
15852,2024-08-13,North,Corporate,Office Supplies,Calendar,1,8.68,0.045,8.29,5.69,2.6
15853,2024-08-13,East,Home Office,Technology,Keyboard,1,31.33,0.015,30.87,22.31,8.56
15854,2024-08-13,North,Corporate,Technology,Laptop,5,968.82,0.022,4737.8,3443.55,1294.25
15855,2024-08-13,North,Home Office,Office Supplies,Binder,1,6.65,0.034,6.42,5.2,1.23
15856,2024-08-13,East,Home Office,Technology,Keyboard,1,28.51,0.014,28.11,21.48,6.63
15857,2024-08-13,North,Home Office,Technology,Mouse,1,20.39,0.0,20.39,14.7,5.69
15858,2024-08-14,North,Consumer,Furniture,Desk,1,330.02,0.048,314.28,215.42,98.87
15859,2024-08-14,North,Small Business,Furniture,Cabinet,2,198.04,0.044,378.53,267.49,111.04
15860,2024-08-14,West,Corporate,Furniture,Table,1,246.6,0.023,240.93,170.42,70.51
15861,2024-08-14,South,Home Office,Office Supplies,Pen,5,2.27,0.032,11.0,8.31,2.7
15862,2024-08-14,South,Corporate,Technology,Headphones,1,83.05,0.04,79.73,50.99,28.74
15863,2024-08-14,South,Home Office,Office Supplies,Pen,1,1.94,0.0,1.94,1.47,0.47
15864,2024-08-14,North,Corporate,Office Supplies,Paper,2,5.71,0.022,11.16,7.19,3.98
15865,2024-08-14,East,Small Business,Furniture,Chair,3,113.0,0.0,338.99,221.5,117.49
15866,2024-08-14,West,Small Business,Office Supplies,Stapler,1,7.86,0.051,7.46,5.57,1.9
15867,2024-08-14,South,Corporate,Technology,Mouse,1,18.22,0.0,18.22,14.23,3.99
15868,2024-08-14,West,Home Office,Technology,Keyboard,2,34.05,0.042,65.21,44.73,20.48
15869,2024-08-14,North,Corporate,Furniture,Table,1,233.31,0.004,232.31,182.69,49.62
15870,2024-08-14,East,Small Business,Furniture,Chair,2,112.77,0.018,221.54,152.79,68.74
15871,2024-08-14,East,Home Office,Office Supplies,Calendar,1,10.82,0.046,10.32,6.77,3.55
15872,2024-08-14,South,Corporate,Furniture,Table,4,243.03,0.009,963.6,594.64,368.96
15873,2024-08-14,West,Corporate,Furniture,Desk,1,256.02,0.058,241.23,184.98,56.25
15874,2024-08-14,North,Home Office,Furniture,Table,3,217.81,0.032,632.24,395.01,237.23
15875,2024-08-14,South,Corporate,Furniture,Bookcase,3,134.73,0.016,397.55,310.15,87.4
15876,2024-08-14,South,Home Office,Office Supplies,Pen,1,2.01,0.044,1.92,1.59,0.33
15877,2024-08-14,North,Small Business,Technology,Headphones,1,82.99,0.0,82.99,52.08,30.9
15878,2024-08-14,South,Corporate,Technology,Keyboard,1,32.73,0.016,32.22,26.17,6.05
15879,2024-08-14,North,Consumer,Office Supplies,Binder,1,5.15,0.006,5.11,3.23,1.89
15880,2024-08-14,East,Small Business,Technology,Keyboard,1,33.96,0.0,33.96,23.06,10.89
15881,2024-08-14,West,Corporate,Office Supplies,Stapler,1,6.8,0.02,6.67,5.3,1.36
15882,2024-08-14,South,Home Office,Technology,Laptop,1,1034.84,0.0,1034.63,649.56,385.06
15883,2024-08-14,North,Corporate,Technology,Mouse,3,17.19,0.012,50.95,38.06,12.88
15884,2024-08-14,East,Consumer,Furniture,Cabinet,1,179.6,0.017,176.59,140.36,36.24
15885,2024-08-14,South,Consumer,Technology,Headphones,1,77.74,0.04,74.61,48.49,26.12
15886,2024-08-14,West,Small Business,Technology,Monitor,2,191.85,0.049,364.82,243.39,121.43
15887,2024-08-14,North,Corporate,Furniture,Table,3,235.93,0.029,687.07,428.33,258.73
15888,2024-08-14,North,Home Office,Furniture,Chair,2,137.61,0.0,275.21,165.87,109.35
15889,2024-08-14,East,Small Business,Technology,Mouse,1,18.9,0.017,18.58,12.87,5.71
15890,2024-08-14,North,Small Business,Furniture,Chair,1,131.21,0.047,125.03,92.2,32.83
15891,2024-08-14,North,Corporate,Office Supplies,Paper,1,5.57,0.005,5.54,3.43,2.11
15892,2024-08-14,North,Consumer,Office Supplies,Binder,3,6.88,0.024,20.13,15.36,4.76
15893,2024-08-14,South,Home Office,Technology,Headphones,2,84.94,0.0,169.88,125.71,44.17
15894,2024-08-14,South,Corporate,Technology,Keyboard,1,34.08,0.004,33.95,23.63,10.33
15895,2024-08-14,West,Consumer,Technology,Headphones,1,75.49,0.032,73.07,57.27,15.8
15896,2024-08-14,South,Small Business,Technology,Laptop,1,1003.82,0.019,984.49,670.28,314.21
15897,2024-08-14,West,Consumer,Office Supplies,Binder,1,6.0,0.04,5.76,4.58,1.18
15898,2024-08-14,West,Small Business,Office Supplies,Paper,1,5.62,0.005,5.6,4.44,1.16
15899,2024-08-14,East,Small Business,Furniture,Table,1,266.83,0.012,263.67,162.34,101.33
15900,2024-08-14,North,Small Business,Technology,Monitor,3,203.62,0.019,599.51,389.48,210.03
15901,2024-08-14,West,Corporate,Furniture,Bookcase,2,155.27,0.019,304.5,231.14,73.35
15902,2024-08-14,South,Home Office,Technology,Laptop,1,834.02,0.009,826.54,589.35,237.19
15903,2024-08-14,East,Corporate,Furniture,Desk,1,318.7,0.0,318.7,238.03,80.67
15904,2024-08-14,South,Home Office,Furniture,Chair,2,126.22,0.006,250.8,152.07,98.73
15905,2024-08-14,West,Small Business,Office Supplies,Binder,1,5.79,0.01,5.73,3.64,2.09
15906,2024-08-14,South,Consumer,Technology,Mouse,2,20.71,0.021,40.56,30.87,9.69
15907,2024-08-15,West,Consumer,Technology,Headphones,1,68.8,0.0,68.8,44.26,24.54
15908,2024-08-15,East,Home Office,Office Supplies,Paper,1,5.51,0.006,5.48,3.73,1.76
15909,2024-08-15,West,Home Office,Technology,Mouse,1,20.06,0.04,19.25,12.98,6.27
15910,2024-08-15,North,Small Business,Furniture,Bookcase,2,147.35,0.05,279.92,190.98,88.94
15911,2024-08-15,East,Consumer,Office Supplies,Binder,2,6.61,0.016,13.0,10.41,2.58
15912,2024-08-15,West,Corporate,Furniture,Table,1,213.9,0.0,213.9,168.68,45.22
15913,2024-08-15,West,Home Office,Furniture,Table,1,280.59,0.0,280.59,197.9,82.68
15914,2024-08-15,North,Small Business,Office Supplies,Binder,1,6.0,0.025,5.85,4.7,1.15
15915,2024-08-15,East,Home Office,Technology,Headphones,1,68.75,0.028,66.84,45.87,20.97
15916,2024-08-15,North,Home Office,Furniture,Chair,1,123.95,0.022,121.26,87.35,33.91
15917,2024-08-15,West,Home Office,Furniture,Chair,1,115.34,0.05,109.55,91.47,18.07
15918,2024-08-15,West,Consumer,Technology,Monitor,1,189.26,0.0,189.26,133.52,55.74
15919,2024-08-15,South,Corporate,Furniture,Desk,1,314.5,0.022,307.52,228.61,78.91
15920,2024-08-15,North,Corporate,Furniture,Cabinet,1,187.84,0.023,183.49,137.12,46.37
15921,2024-08-15,South,Small Business,Furniture,Bookcase,1,130.16,0.003,129.71,86.81,42.9
15922,2024-08-15,East,Consumer,Furniture,Desk,1,313.03,0.031,303.32,242.31,61.01
15923,2024-08-15,South,Home Office,Furniture,Table,1,285.98,0.057,269.66,211.33,58.32
15924,2024-08-15,East,Corporate,Office Supplies,Stapler,1,8.97,0.054,8.48,5.91,2.57
15925,2024-08-15,East,Small Business,Office Supplies,Paper,1,5.49,0.006,5.46,4.01,1.45
15926,2024-08-15,South,Home Office,Furniture,Cabinet,1,200.25,0.009,198.42,140.69,57.73
15927,2024-08-15,East,Corporate,Furniture,Desk,2,283.65,0.013,559.96,351.06,208.9
15928,2024-08-15,West,Consumer,Furniture,Table,2,261.82,0.0,523.54,333.87,189.67
15929,2024-08-15,South,Corporate,Office Supplies,Stapler,1,8.42,0.005,8.38,5.67,2.71
15930,2024-08-15,East,Consumer,Office Supplies,Paper,1,4.26,0.0,4.26,3.16,1.1
15931,2024-08-15,North,Home Office,Technology,Headphones,1,86.05,0.013,84.95,65.58,19.37
15932,2024-08-15,East,Home Office,Furniture,Bookcase,2,163.2,0.0,326.41,231.49,94.92
15933,2024-08-15,South,Consumer,Furniture,Bookcase,3,151.3,0.027,441.56,327.82,113.74
15934,2024-08-15,South,Home Office,Office Supplies,Calendar,2,9.21,0.021,18.03,12.02,6.01
15935,2024-08-15,North,Consumer,Office Supplies,Binder,1,5.84,0.016,5.75,3.91,1.84
15936,2024-08-15,West,Consumer,Furniture,Table,1,213.45,0.035,206.08,144.77,61.3
15937,2024-08-15,North,Home Office,Furniture,Table,1,252.83,0.02,247.65,193.13,54.52
15938,2024-08-15,North,Home Office,Technology,Monitor,1,190.33,0.0,190.33,149.34,40.99
15939,2024-08-15,East,Home Office,Technology,Monitor,1,185.88,0.008,184.44,144.75,39.68
15940,2024-08-16,North,Small Business,Office Supplies,Stapler,2,7.32,0.016,14.41,10.67,3.74
15941,2024-08-16,North,Small Business,Office Supplies,Pen,4,1.96,0.046,7.48,5.24,2.24
15942,2024-08-16,West,Home Office,Furniture,Table,1,284.09,0.0,284.09,190.9,93.19
15943,2024-08-16,South,Small Business,Technology,Monitor,1,192.78,0.031,186.85,133.52,53.33
15944,2024-08-16,North,Home Office,Office Supplies,Pen,2,1.99,0.04,3.82,2.8,1.02
15945,2024-08-16,North,Home Office,Office Supplies,Calendar,2,10.17,0.0,20.35,15.1,5.25
15946,2024-08-16,North,Consumer,Technology,Monitor,1,216.21,0.036,208.51,130.57,77.94
15947,2024-08-16,West,Corporate,Office Supplies,Paper,1,5.34,0.026,5.21,3.77,1.44
15948,2024-08-16,North,Home Office,Furniture,Chair,4,103.31,0.008,409.91,266.41,143.5
15949,2024-08-16,West,Small Business,Technology,Keyboard,2,28.93,0.027,56.29,37.71,18.58
15950,2024-08-16,South,Home Office,Furniture,Table,6,244.01,0.027,1424.29,1135.14,289.15
15951,2024-08-16,North,Home Office,Technology,Mouse,1,18.34,0.021,17.96,12.66,5.31
15952,2024-08-16,South,Small Business,Furniture,Table,1,285.72,0.034,275.96,189.64,86.32
15953,2024-08-16,South,Corporate,Technology,Monitor,1,223.09,0.021,218.52,169.05,49.46
15954,2024-08-16,West,Small Business,Office Supplies,Binder,2,6.57,0.0,13.15,9.84,3.31
15955,2024-08-16,North,Small Business,Furniture,Chair,2,128.39,0.0,256.78,181.52,75.26
15956,2024-08-16,South,Corporate,Office Supplies,Binder,1,5.5,0.03,5.34,3.32,2.02
15957,2024-08-16,West,Small Business,Furniture,Cabinet,2,224.7,0.0,449.39,278.04,171.35
15958,2024-08-16,East,Consumer,Office Supplies,Paper,4,4.66,0.03,18.1,13.32,4.78
15959,2024-08-16,West,Small Business,Furniture,Desk,2,295.72,0.03,573.63,443.33,130.3
15960,2024-08-16,East,Consumer,Furniture,Table,1,226.55,0.006,225.11,152.19,72.92
15961,2024-08-16,South,Small Business,Technology,Keyboard,3,26.16,0.047,74.83,51.6,23.23
15962,2024-08-16,South,Small Business,Furniture,Chair,1,117.05,0.034,113.08,86.92,26.16
15963,2024-08-16,East,Home Office,Technology,Keyboard,1,30.24,0.029,29.38,22.58,6.79
15964,2024-08-16,South,Corporate,Technology,Monitor,1,192.38,0.024,187.84,129.85,57.99
15965,2024-08-16,North,Home Office,Office Supplies,Calendar,1,8.85,0.04,8.49,5.77,2.73
15966,2024-08-16,West,Consumer,Office Supplies,Stapler,1,7.95,0.017,7.81,5.95,1.87
15967,2024-08-16,West,Consumer,Furniture,Table,1,245.51,0.021,240.48,182.12,58.36
15968,2024-08-17,South,Corporate,Technology,Laptop,1,1017.39,0.01,1007.24,728.73,278.51
15969,2024-08-17,West,Corporate,Office Supplies,Paper,2,4.81,0.0,9.62,6.03,3.6
15970,2024-08-17,West,Corporate,Office Supplies,Calendar,2,8.66,0.0,17.31,11.33,5.98
15971,2024-08-17,South,Consumer,Office Supplies,Calendar,1,10.55,0.008,10.46,8.07,2.39
15972,2024-08-17,South,Small Business,Technology,Headphones,2,89.99,0.047,171.57,110.1,61.48
15973,2024-08-17,South,Small Business,Office Supplies,Pen,1,1.92,0.0,1.92,1.31,0.61
15974,2024-08-17,South,Corporate,Furniture,Chair,1,120.33,0.012,118.85,94.53,24.32
15975,2024-08-18,West,Consumer,Office Supplies,Stapler,1,7.39,0.041,7.09,4.91,2.18
15976,2024-08-18,East,Home Office,Technology,Monitor,2,205.28,0.031,397.64,272.82,124.82
15977,2024-08-18,East,Corporate,Technology,Mouse,1,22.6,0.013,22.32,16.44,5.87
15978,2024-08-18,South,Consumer,Office Supplies,Binder,1,6.57,0.019,6.45,4.17,2.28
15979,2024-08-18,East,Home Office,Office Supplies,Calendar,1,9.06,0.056,8.55,6.7,1.85
15980,2024-08-18,North,Consumer,Furniture,Bookcase,1,156.6,0.021,153.31,113.85,39.47
15981,2024-08-18,West,Small Business,Technology,Monitor,1,205.15,0.001,204.88,128.79,76.09
15982,2024-08-18,South,Consumer,Office Supplies,Pen,5,1.94,0.031,9.41,6.39,3.02
15983,2024-08-18,West,Corporate,Technology,Keyboard,1,32.89,0.004,32.77,20.81,11.97
15984,2024-08-18,East,Corporate,Furniture,Desk,2,284.38,0.042,544.97,403.43,141.54
15985,2024-08-18,East,Corporate,Technology,Mouse,1,22.44,0.017,22.07,16.02,6.04
15986,2024-08-18,North,Small Business,Office Supplies,Calendar,1,8.74,0.021,8.56,5.61,2.95
15987,2024-08-18,North,Small Business,Furniture,Cabinet,1,221.75,0.015,218.44,156.46,61.98
15988,2024-08-18,North,Small Business,Office Supplies,Stapler,1,8.79,0.019,8.62,6.14,2.48
15989,2024-08-19,East,Corporate,Office Supplies,Paper,1,5.41,0.007,5.37,4.0,1.37
15990,2024-08-19,East,Consumer,Technology,Monitor,1,170.07,0.0,170.07,104.21,65.87
15991,2024-08-19,East,Corporate,Office Supplies,Calendar,1,9.8,0.067,9.15,7.51,1.64
15992,2024-08-19,North,Home Office,Technology,Mouse,1,17.97,0.022,17.58,13.73,3.85
15993,2024-08-19,West,Consumer,Technology,Monitor,1,208.93,0.023,204.09,143.12,60.97
15994,2024-08-19,North,Corporate,Furniture,Bookcase,3,130.05,0.033,377.2,277.8,99.4
15995,2024-08-19,North,Small Business,Technology,Mouse,1,20.56,0.053,19.48,16.03,3.44
15996,2024-08-19,North,Consumer,Office Supplies,Paper,2,5.53,0.031,10.71,8.05,2.66
15997,2024-08-19,West,Corporate,Furniture,Desk,2,262.86,0.037,506.19,395.56,110.62
15998,2024-08-19,South,Small Business,Office Supplies,Binder,1,5.81,0.007,5.77,3.85,1.92
15999,2024-08-19,East,Home Office,Office Supplies,Pen,1,1.88,0.01,1.86,1.13,0.72
16000,2024-08-19,North,Consumer,Furniture,Desk,3,332.6,0.017,980.99,762.41,218.59
16001,2024-08-19,East,Corporate,Office Supplies,Stapler,3,7.49,0.008,22.28,13.73,8.55
16002,2024-08-19,East,Consumer,Technology,Monitor,2,218.1,0.047,415.75,315.47,100.28
16003,2024-08-19,North,Small Business,Office Supplies,Paper,1,5.19,0.017,5.1,3.95,1.15
16004,2024-08-19,West,Consumer,Technology,Monitor,1,174.47,0.04,167.5,110.84,56.66
16005,2024-08-19,West,Small Business,Technology,Laptop,1,889.07,0.013,877.17,694.69,182.49
16006,2024-08-19,North,Corporate,Technology,Mouse,1,17.14,0.033,16.57,11.46,5.12
16007,2024-08-19,North,Small Business,Technology,Mouse,1,21.81,0.028,21.2,17.07,4.13
16008,2024-08-19,West,Corporate,Office Supplies,Pen,3,1.79,0.001,5.36,3.96,1.4
16009,2024-08-19,East,Home Office,Technology,Keyboard,2,31.27,0.04,60.02,43.5,16.53
16010,2024-08-19,West,Corporate,Office Supplies,Pen,2,2.28,0.034,4.4,3.55,0.86
16011,2024-08-19,East,Small Business,Technology,Laptop,2,920.02,0.04,1767.03,1148.41,618.62
16012,2024-08-19,South,Consumer,Office Supplies,Pen,1,2.18,0.012,2.16,1.58,0.58
16013,2024-08-19,South,Home Office,Technology,Keyboard,1,28.44,0.019,27.91,19.46,8.45
16014,2024-08-19,South,Small Business,Office Supplies,Paper,2,4.41,0.019,8.65,6.21,2.44
16015,2024-08-19,North,Corporate,Technology,Monitor,1,229.98,0.042,220.34,161.63,58.7
16016,2024-08-19,East,Corporate,Technology,Mouse,1,18.36,0.0,18.36,13.35,5.01
16017,2024-08-19,East,Small Business,Furniture,Chair,1,104.49,0.0,104.49,68.67,35.82
16018,2024-08-19,South,Small Business,Office Supplies,Stapler,1,8.5,0.002,8.48,6.38,2.11
16019,2024-08-19,North,Corporate,Furniture,Desk,1,280.94,0.01,278.0,174.42,103.58
16020,2024-08-19,West,Home Office,Technology,Keyboard,1,31.21,0.001,31.19,24.24,6.95
16021,2024-08-19,North,Home Office,Furniture,Desk,3,268.14,0.014,793.15,626.64,166.51
16022,2024-08-19,West,Home Office,Office Supplies,Paper,1,4.41,0.012,4.36,2.92,1.44
16023,2024-08-19,West,Home Office,Furniture,Chair,1,130.56,0.021,127.87,88.27,39.6
16024,2024-08-19,South,Small Business,Office Supplies,Pen,4,2.19,0.043,8.39,6.56,1.84
16025,2024-08-19,South,Consumer,Furniture,Cabinet,4,214.76,0.035,828.78,538.29,290.49
16026,2024-08-19,West,Small Business,Technology,Headphones,2,88.41,0.0,176.8,120.57,56.24
16027,2024-08-19,East,Home Office,Office Supplies,Stapler,1,9.03,0.0,9.03,5.94,3.1
